id,sex,age,age_group,marital,child,educ,source,smoke,smokenum,op1,Rop2,op3,Rop4,op5,Rop6,Rmast1,mast2,Rmast3,Rmast4,mast5,Rmast6,Rmast7,pn1,pn2,pn3,pn4,pn5,pn6,pn7,pn8,pn9,pn10,pn11,pn12,pn13,pn14,pn15,pn16,pn17,pn18,pn19,pn20,lifsat1,lifsat2,lifsat3,lifsat4,lifsat5,pss1,pss2,pss3,Rpss4,Rpss5,pss6,Rpss7,Rpss8,pss9,pss10,sest1,sest2,Rsest3,sest4,Rsest5,sest6,Rsest7,sest8,Rsest9,Rsest10,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,Rpc1,Rpc2,pc3,pc4,pc5,pc6,Rpc7,pc8,pc9,pc10,Rpc11,pc12,pc13,pc14,Rpc15,Rpc16,pc17,pc18,Moptim,Mmast,Mpcoiss,Mslfest,Mposaff,Mnegaff,Mpstress,Mlifesat
191,1,49,1,4,1,2,4,0,0,3,5,5,5,5,5,3,3,4,4,4,4,3,4,2,1,4,2,4,4,1,4,1,1,3,4,1,4,1,4,4,1,1,6,6,6,6,6,3,3,3,2,2,3,2,2,3,2,4,4,4,4,4,4,4,4,4,4,1,0,1,0,1,0,1,0,0,0,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4.66666666666667,3.57142857142857,3.83333333333333,4,3.9,1.2,2.5,6
486,0,24,0,1,0,3,1,0, ,5,2,4,4,4,3,3,4,3,3,2,3,2,4,3,1,2,2,3,3,2,2,1,2,2,3,1,4,1,2,2,2,1,6,7,5,4,3,4,3,2,2,3,2,3,4,3,3,4,4,4,4,4,3,2,3,3,3,1,1,0,0,1,0,0,0,0,1,4,2,3,4,4,3,4,1,2,4,2,3,3,2,3,3,3,4,3.66666666666667,2.85714285714286,3,3.4,2.7,1.6,2.9,5
94,1,21,0,1,0,5,1,0,0,4,4,4,4,3,4,3,3,3,3,3,2,1,3,3,1,3,1,4,2,3,3,1,3,2,3,1,2,1,3,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,3,4,2,3,4,4,3,0,1,1,1,0,0,1,0,0,1,4,4,4,3,4,3,2,3,3,4,2,4,2,3,4,3,4,4,3.83333333333333,2.57142857142857,3.33333333333333,3.5,2.7,1.6,2.9,3
89,0,22,0,2,0,5,1,0,0,4,5,4,5,5,5,4,4,4,4,4,4,4,5,5,1,4,1,2,5,1,5,2,3,2,5,1,5,2,4,3,2,1,6,6,6,6,2,4,2,4,1,1,3,2,1,1,2,4,4,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,1,0,0,4,4,3,2,3,5,5,4,4,4,4,4,2,4,4,4,4,4,4.66666666666667,4,3.77777777777778,3.9,4,1.9,2.1,5.2
211,0,33,1,4,1,3,5,0, ,3,4,4,3,5,3,3,2,3,2,4,4,3,3,2,1,2,1,2,3,2,4,2,3,1,2,1,3,1,4,2,2,1,5,6,5,7,2,3,3,3,2,2,2,2,3,4,2,3,4,4,3,3,3,3,3,2,4,0,1,1,1,0,0,1,1,1,0,4,2,4,3,5,3,3,3,4,4,4,3,4,2,3,4,4,4,3.66666666666667,3,3.5,3.2,2.6,1.6,2.6,5
42,0,50,1,5,1,6,8,0,0,4,4,4,5,5,5,4,3,4,4,4,3,4,5,4,2,3,1,4,3,3,4,4,3,4,4,2,3,1,4,5,3,1,7,6,6,7,6,2,3,3,2,2,3,3,2,3,2,4,4,4,4,4,4,4,4,1,2,1,1,1,0,0,0,0,0,0,0,3,4,5,5,5,4,5,4,4,4,5,4,3,3,4,5,4,4,4.5,3.71428571428571,4.16666666666667,3.5,3.9,2.4,2.5,6.4
515,1,26,0,3,0,5,1,0,0,5,5,4,4,5,4,4,4,4,4,4,2,2,4,4,3,2,2,4,5,4,4,2,3,1,4,2,3,3,2,2,3,2,5,5,6,6,3,2,3,5,2,2,5,3,3,5,4,4,4,4,4,4,4,3,4,2,2,1,1,0,0,1,0,1,1,0,0,4,2,4,4,4,4,1,2,3,3,4,4,3,2,2,3,2,2,4.5,3.42857142857143,2.94444444444444,3.5,3.1,2.8,3.4,5
251,0,45,1,4,1,4,1,0,0,4,4,4,4,5,5,1,3,3,3,4,3,3,3,3,2,1,2,3,3,2,3,2,2,3,2,1,4,1,3,2,1,1,3,5,4,3,2,2,4,3,3,2,3,3,3,4,3,4,4,2,3,2,4,3,2,3,4,1,0,1,1,0,0,0,1,1,0,4,3,1,3,1,1,4,1,2,2,4,2,2,2,4,2,2,2,4.33333333333333,2.85714285714286,2.33333333333333,3.1,2.7,1.7,3,3.4
516,0,40,1,4,0,3,1,0,0,2,3,4,4,4,2,3,3,3,4,4,2,4,4,2,1,3,1,4,5,2,3,1,1,3,5,1,4,1,3,2,2,1,5,4,5,2,1,2,1,2,2,2,3,3,2,1,1,3,3,4,3,1,3,3,3,3,4,0,1,1,0,1,0,1,1,1,1,4,4,5,4,4,4,3,3,4,4,4,4,3,3,4,2,3,3,3.16666666666667,3.28571428571429,3.61111111111111,3,3.6,1.3,1.9,3.4
476,1,61,2,4,0,2,7,1, ,5,5,5,5,5,5,1,3,4,3,4,4,4,5,1,1,3,1,4,4,1,3,1,1,4,4,1,3,1,3,3,1,1,5,6,7,7,7,3,3,2,2,3,2,1,2,1,2,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,0,1,1,0,1,5,5,4,4,4,4,2,5,5,5,1,5,4,5,2,5,4,4,5,3.28571428571429,4.05555555555556,4,3.6,1,2.1,6.4
86,0,22,0,1,0,5,1,0,0,4,4,4,3,3,2,2,4,3,3,4,4,4,5,1,2,5,1,3,5,1,4,1,2,3,5,3,5,2,4,4,4,2,6,5,5,5,1,1,2,4,2,2,3,3,2,3,2,4,4,4,3,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1,0,4,3,2,4,5,4,2,5,4,4,4,3,3,3,3,4,3,4,3.33333333333333,3.42857142857143,3.55555555555556,3.7,4.3,1.9,2.4,4.4
110,1,27,0,1,0,5,3,1,50,3,3,4,4,4,2,3,4,4,4,4,4,3,2,4,2,4,1,2,3,2,2,3,3,2,3,2,2,1,2,3,1,2,2,3,3,2,1,3,2,3,3,3,2,2,3,4,2,4,4,4,1,4,3,2,4,3,3,0,1,1,1,1,0,0,0,0,0,4,3,3,3,3,2,3,4,4,4,4,2,2,2,2,2,2,4,3.33333333333333,3.71428571428571,2.94444444444444,3.2,2.5,2.1,2.7,2.2
80,1,22,0,1,0,3,9,0,0,5,5,5,5,5,5,3,2,3,4,1,3,2,4,2,1,4,1,5,4,1,4,1,1,4,3,1,4,1,5,4,1,2,6,7,7,7,7,2,2,3,2,1,2,3,2,2,1,4,4,4,4,4,4,4,4,4,4,1,1,1,0,0,0,0,1,0,0,1,2,3,3,4,4,4,5,2,4,4,4,4,3,5,4,3,4,5,2.57142857142857,3.5,4,4.1,1.2,2,6.8
433,1,49,1,5,1,4,8,0,0,4,4,4,5,4,5,4,4,4,3,4,4,4,4,2,1,4,1,5,5,2,5,2,3,4,3,1,4,1,5,4,1,1,6,6,6,6,6,3,3,3,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0,0,1,0,1,3,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4.33333333333333,3.85714285714286,3.77777777777778,4,4.3,1.5,2.3,6
220,0,36,1,4,1,4,1,0, ,5,4,5,5,5,5,4,4,4,4,4,4,3,5,2,1,4,1,4,4,2,5,2,2,4,4,1,4,1,4,5,3,1,6,6,7,7,7,2,2,3,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,0,0,0,2,3,4,4,5,2,4,3,4,5,4,4,5,2,2,3,3,4,4.83333333333333,3.85714285714286,3.5,4,4.3,1.6,2.2,6.6
409,0,46,1,4,0,5,1,0, ,3,3,3,4,4,3,1,4,1,1,2,3,2,3,4,2,3,2,4,3,2,2,3,3,2,2,2,3,3,2,3,2,2,4,4,4,3,3,4,4,3,3,4,3,3,3,4,3,2,4,3,3,3,3,3,3,3,4,0,1,1,0,1,1,1,0,0,0,3,3,3,2,4,3,3,3,2,3,4,3,3,2,2,2,3,3,3.33333333333333,2,2.83333333333333,3.1,2.7,2.5,3.4,3.6
537,1,27,0,2,0,6,1,1,60,1,1,4,5,5,5,1,4,4,4,4,4,4,4,2,1,4,1,4,4,1,5,2,2,4,4,1,4,1,5,4,1,1,5,6,6,6,6,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,1,1,0,1,1,0,0,1,0,1,5,3,5,4,5,5,2,3,5,5,5,5,4,5,5,5,5,5,3.5,3.57142857142857,4.5,4,4.2,1.3,2.1,5.8
529,1,41,1,5,1,4,1,0,1,2,2,4,2,3,2,3,4,3,2,4,2,2,3,2,2,4,1,4,3,2,3,2,2,2,2,2,2,1,3,3,3,2,2,2,3,5,3,3,3,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,3,4,1,1,1,1,1,0,0,1,1,0,4,4,4,4,4,3,4,3,3,3,3,3,4,3,3,3,2,2,2.5,2.85714285714286,3.27777777777778,3.9,2.9,1.9,3.2,3
461,1,21,0,1,0,4,8,1,50,1,2,2,2,2,1,4,4,3,3,4,2,3,4,4,1,3,1,4,3,3,4,2,3,3,3,2,4,2,3,4,3,4,3,3,4,4,2,4,4,5,2,3,3,2,3,4,3,4,4,4,4,4,3,4,3,3,3,1,1,1,1,0,1,0,1,0,0,5,3,3,4,4,5,3,5,3,4,2,3,2,3,4,2,4,5,1.66666666666667,3.28571428571429,3.55555555555556,3.6,3.5,2.5,3.3,3.2
464,0,36,1,4,1,6,8,0,0,4,5,5,5,4,2,4,3,4,4,4,4,3,4,2,1,3,1,3,5,1,5,3,3,4,4,1,4,1,4,4,4,3,6,6,6,6,5,2,2,3,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,3,4,1,1,1,0,0,0,0,0,0,0,4,5,5,4,4,4,4,3,4,4,5,4,4,4,5,5,4,4,4.16666666666667,3.71428571428571,4.22222222222222,3.9,4,2,2.2,5.8
357,0,36,1,4,1,6,9,0,0,2,4,4,4,5,3,3,4,4,4,4,3,3,3,1,1,3,1,4,4,3,4,3,3,3,4,1,1,1,3,3,2,1,5,6,5,5,5,2,2,3,1,2,3,2,2,2,2,4,4,4,3,2,3,4,3,3,4,1,1,1,0,1,1,1,0,1,1,5,4,4,4,4,4,5,4,5,5,5,5,4,4,4,4,4,5,3.66666666666667,3.57142857142857,4.38888888888889,3.4,3.2,1.7,2.1,5.2
44,0,40,1,4,1,5,8,0,0,4,5,5,4,5,2,2,4,4,3,4,4,4,5,1,3,4,1,4,3,1,4,1,1,4,5,2,4,1,4,4,3,1,6,6,6,6,7,2,2,3,2,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,0,1,1,0,1,1,1,5,2,5,4,5,4,5,5,5,4,3,5,4,4,5,5,4,5,4.16666666666667,3.57142857142857,4.38888888888889,4,4.1,1.5,2,6.2
204,0,35,1,4,0,5,1,1,5,4,4,4,4,4,4,3,4,2,2,3,2,2,4,4,1,2,1,4,4,2,4,4,3,2,3,1,3,1,3,3,1,1,5,5,5,4,6,3,4,4,3,2,4,3,3,3,3,4,4,4,1,4,4,3,4,2,4,0,1,1,0,0,1,0,0,0,0,4,2,2,2,2,1,1,3,3,3,1,3,2,2,2,2,2,2,4,2.57142857142857,2.16666666666667,3.4,3.2,1.9,3.2,5
117,0,54,2,4,1,6,4,0,0,3,4,3,5,3,5,4,3,2,2,3,4,3,4,1,1,2,1,4,4,1,3,1,2,4,4,1,3,1,3,3,1,1,4,4,4,4,3,3,3,3,2,2,2,2,2,3,2,3,3,4,3,4,3,4,3,3,4,1,1,0,0,0,0,0,0,0,1,5,4,3,4,3,3,4,3,3,3,5,3,3,3,4,4,3,3,3.83333333333333,3,3.5,3.4,3.4,1.1,2.4,3.8
62,0,22,0,1,0,3,1,0,0,3,3,5,3,5,3,4,3,4,4,4,4,2,4,2,1,3,1,4,5,2,4,1,2,3,4,1,3,1,4,4,2,1,5,3,3,2,2,4,3,3,1,3,3,2,2,5,1,4,4,3,3,1,1,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,1,4,2,4,2,1,2,4,5,2,1,4,3,1,5,3,3,3.66666666666667,3.57142857142857,2.66666666666667,2.1,3.8,1.4,2.7,3
358,1,28,0,2,0,5,1,0,0,4,3,4,4,4,4,4,4,2,3,4,3,3,4,2,2,3,1,4,4,1,5,1,1,4,4,1,4,1,4,5,2,2,5,5,5,4,2,3,2,3,2,2,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,1,1,0,0,1,1,0,0,0,1,5,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,4,3.83333333333333,3.28571428571429,3.38888888888889,4,4.1,1.4,2.5,4.2
429,0,25,0,3,0,5,1,0,0,3,4,3,4,4,4,3,3,4,4,4,4,4,4,1,2,4,1,4,3,1,3,1,1,3,4,1,2,1,3,1,2,1,5,5,5,5,5,3,2,3,2,2,1,2,2,5,1,4,4,4,4,4,3,4,4,4,4,1,1,1,0,0,1,0,1,0,0,2,5,5,3,4,2,2,3,4,4,2,1,4,1,2,2,1,3,3.66666666666667,3.71428571428571,2.77777777777778,3.9,3.1,1.2,2.3,5
106,0,37,1,4,1,5,1,0,0,3,2,4,3,4,2,3,4,2,3,4,4,3,4,3,2,4,1,4,5,2,4,1,1,3,4,2,5,2,4,4,4,4,6,6,6,7,5,3,1,2,3,3,1,4,2,3,3,4,4,4,4,4,3,3,4,3,4,1,1,1,1,1,0,1,1,0,0,3,3,3,4,5,4,4,3,4,4,4,3,4,3,3,4,4,4,3,3.28571428571429,3.66666666666667,3.7,4.1,2.2,2.5,6
503,1,63,2,4,0,4,6,0,0,3,3,3,3,4,2,2,3,2,2,3,2,3,4,3,1,4,1,3,2,4,2,2,3,3,4,1,3,1,3,3,4,1,4,4,5,6,6,3,4,4,3,3,4,3,3,2,4,3,3,4,3,2,2,1,2,1,2,1,1,1,1,1,0,1,1,1,1,2,4,4,4,4,2,3,4,4,4,3,3,3,2,4,3,3,3,3,2.42857142857143,3.27777777777778,2.3,3.1,2.1,3.3,5
353,1,48,1,4,1,2,6,0,0,3,3,3,4,4,4,3,3,4,4,4,2,4,3,3,2,5,2,5,1,2,4,1,2,2,2,2,3,3,3,3,2,2,5,3,4,3,5,4,3,3,3,3,3,3,3,4,4,3,3,3,2,2,3,3,2,3,3,1,1,1,0,0,1,1,1,0,0,3,4,4,3,3,2,4,4,4,4,3,3,3,3,2,3,3,3,3.5,3.42857142857143,3.22222222222222,2.7,3.1,2.1,3.3,4
29,0,21,0,1,0,3,5,0,0,4,5,4,4,5,5,3,4,4,3,2,4,3,4,2,2,2,1,3,4,1,3,1,1,4,3,2,4,2,3,3,2,1,6,6,7,7,7,3,3,3,3,3,3,2,3,3,3,4,4,2,4,1,3,2,4,3,3,0,1,1,0,1,0,0,0,0,1,4,3,3,3,4,5,2,1,4,3,3,2,4,3,5,5,4,5,4.5,3.28571428571429,3.5,3,3.3,1.5,2.9,6.6
364,0,56,2,4,1,4,1,1,140,4,2,4,3,2,3,2,3,3,3,3,3,2,4,3,2,3,3,3,2,3,3,2,3,3,3,3,2,2,4,4,4,3,5,5,5,5,5,3,4,4,2,3,3,3,3,4,4,4,3,3,3,3,3,2,2,2,2,0,1,1,0,0,0,0,0,0,1,3,3,2,3,3,4,2,2,3,3,2,4,4,3,4,4,4,4,3,2.71428571428571,3.16666666666667,2.7,3.1,2.8,3.3,5
335,0,36,1,4,1,6,1,0,0,3,5,4,5,4,5,4,3,4,4,3,4,4,4,2,1,4,1,3,5,1,4,1,1,3,5,1,3,1,4,4,1,1,6,6,6,6,4,2,2,2,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,1,1,0,1,1,2,5,4,4,4,4,3,4,4,4,5,4,4,4,5,5,4,4,4.33333333333333,3.71428571428571,4.05555555555556,4,3.9,1.1,2.1,5.6
355,1,37,1,4,1,6,1,0,0,4,5,4,5,1,1,4,4,1,1,4,2,2,4,3,1,4,1,4,3,1,2,4,4,2,3,1,4,1,4,4,2,2,2,3,3,5,1,4,3,4,2,2,4,3,3,4,3,4,4,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,0,5,3,2,3,4,4,2,3,4,4,4,3,3,3,4,4,4,5,3.33333333333333,2.57142857142857,3.55555555555556,3.9,3.4,2,3.2,2.8
84,0,37,1,4,1,3,1,0,0,4,3,1,4,4,4,2,4,4,4,4,4,4,5,1,1,3,1,5,4,1,4,1,2,3,2,2,4,1,5,4,1,1,6,6,5,5,2,3,2,3,2,3,3,2,2,2,2,4,4,3,3,4,3,1,2,3,2,1,1,1,1,1,0,1,1,1,1,3,3,4,4,4,4,4,4,2,4,4,4,3,4,3,3,4,4,3.33333333333333,3.71428571428571,3.61111111111111,2.9,3.9,1.2,2.4,4.8
102,1,26,0,1,0,5,1,0,0,3,5,5,4,4,2,3,3,2,4,4,3,3,4,2,1,1,1,4,5,1,4,1,2,4,4,1,3,1,4,4,1,1,5,6,6,6,6,3,3,3,2,2,2,2,2,3,3,4,4,4,4,3,3,2,3,2,3,1,1,1,0,1,0,0,1,0,1,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3.83333333333333,3.14285714285714,3.83333333333333,3.2,3.7,1.2,2.5,5.8
238,1,41,1,4,1,2,1,0,0,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,5,1,4,4,1,4,2,2,4,3,1,4,1,4,4,1,1,6,5,6,4,6,3,2,3,1,2,2,2,3,3,2,4,4,4,4,4,4,4,4,4,4,1,1,0,0,0,0,1,1,0,1,1,5,5,4,5,4,4,4,4,4,2,4,4,3,4,4,4,4,5,4,3.83333333333333,4,4,1.2,2.3,5.4
135,1,49,1,4,1,5,4,1,10,3,5,4,5,3,4,3,3,2,3,3,3,3,4,2,2,3,1,2,4,2,4,1,2,4,4,2,4,1,4,4,1,1,6,6,6,6,6,3,3,3,3,2,4,3,2,3,2,4,4,4,4,4,4,4,4,2,4,0,1,1,0,0,0,0,0,0,0,3,4,4,4,3,2,1,1,2,2,3,3,3,2,4,4,2,2,4,2.85714285714286,2.72222222222222,3.8,3.7,1.5,2.8,6
112,1,50,1,2,0,3,1,1, ,3,4,3,5,5,5,3,3,2,3,3,2,2,5,3,3,4,1,4,4,3,3,1,1,3,4,3,4,1,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,2,3,2,3,1,1,1,1,1,0,1,1,0,0,2,3,4,2,3,2,2,3,2,2,2,2,2,2,4,4,2,2,4.16666666666667,2.57142857142857,2.5,3,3.9,2.2,3,4
374,0,35,1,4,1,4,1,0,0,4,2,4,3,4,4,4,2,3,3,4,4,2,4,1,2,4,1,4,3,2,4,1,1,4,5,1,3,2,4,4,3,1,5,5,5,6,3,3,4,3,2,2,3,3,2,3,2,4,4,4,4,4,4,4,3,4,4,1,1,1,0,1,0,1,0,0,0,4,2,3,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,3.5,3.14285714285714,3.88888888888889,3.9,3.9,1.5,2.7,4.8
469,1,55,2,6,0,5,2,0,0,3,5,3,4,3,4,3,2,3,2,4,2,2,3,3,4,2,1,4,3,3,3,3,2,2,3,4,3,2,3,4,4,2,1,1,3,4,5,4,4,3,2,3,3,3,3,3,3,3,3,4,2,4,2,3,2,2,4,1,0,1,0,1,0,1,0,1,0,4,4,2,4,4,3,4,2,3,3,4,2,2,2,4,4,3,2,3.66666666666667,2.57142857142857,3.11111111111111,2.9,3,2.8,3.1,2.8
375,0,30,0,1,0,6,1,0,0,3,3,3,3,3,3,2,3,2,2,3,4,4,5,1,1,3,1,4,3,2,3,1,1,3,3,1,5,1,4,4,1,1,3,3,4,4,4,2,3,2,2,3,2,2,3,2,2,4,4,3,3,4,3,2,3,4,4,1,1,1,1,1,0,0,1,0,1,4,4,4,4,4,3,2,2,3,3,4,4,3,3,3,3,3,3,3,2.85714285714286,3.27777777777778,3.4,3.7,1.1,2.3,3.6
531,0,26,0,4,1,5,1,0,0,2,5,5,5,4,5,4,4,4,4,4,4,2,3,1,1,3,1,5,5,3,4,1,2,4,4,1,5,3,5,4,4,2,4,5,4,4,2,3,3,3,2,2,3,2,2,3,3,4,4,4,4,4,4,2,3,4,4,1,1,1,0,1,0,0,0,0,0,4,2,4,3,4,3,2,3,4,3,2,3,3,3,2,3,2,3,4.33333333333333,3.71428571428571,2.94444444444444,3.7,4.2,1.9,2.6,3.8
256,0,48,1,5,1,3,1,0,0,4,5,4,4,5,5,4,5,3,4,3,4,3,5,4,1,4,1,4,4,2,5,2,2,4,4,1,3,1,5,4,2,1,6,5,7,7,5,4,2,3,1,2,1,4,1,3,1,4,4,4,4,4,4,4,4,4,4,0,1,1,1,0,1,0,0,0,1,5,3,4,4,5,5,4,4,5,5,5,5,4,5,5,5,5,4,4.5,3.71428571428571,4.55555555555556,4,4.2,1.7,2.2,6
52,0,51,2,4,1,5,1,0,0,4,4,5,4,5,4,4,4,3,4,4,4,4,4,1,1,3,1,3,4,2,4,1,2,3,4,1,3,1,4,4,1,1,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,3,2,1,1,1,1,1,0,0,1,0,1,4,4,5,5,5,4,4,4,5,4,4,5,5,4,4,4,4,4,4.33333333333333,3.85714285714286,4.33333333333333,3.7,3.6,1.2,2,6
308,1,22,0,1,0,3,8,0,0,1,1,1,1,2,1,3,2,2,1,4,1,3,4,2,1,1,4,4,2,1,3,4,4,4,4,1,4,3,4,4,2,2,2,4,3,3,1,3,4,3,3,4,3,3,3,4,3,4,4,2,2,3,2,1,1,1,1,0,1,1,0,0,0,1,0,1,0,2,5,5,3,4,3,1,1,3,3,2,3,5,2,2,2,2,3,1.16666666666667,2.28571428571429,2.83333333333333,2.1,3.4,2.4,3.3,2.6
463,0,19,0,1,0,3,1,0,0,3,3,5,4,3,2,3,3,4,4,3,4,4,4,3,2,2,2,3,4,3,3,1,2,4,3,2,4,2,4,3,2,1,5,6,6,5,3,2,2,2,2,3,2,2,3,3,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,0,0,0,1,0,0,5,3,4,5,5,5,4,5,5,3,4,5,5,5,5,5,5,5,3.33333333333333,3.57142857142857,4.61111111111111,4,3.4,2,2.2,5
265,0,30,0,3,0,4,1,1,40,3,3,4,4,4,3,3,4,3,3,4,3,4,4,2,2,3,1,3,3,1,3,2,2,2,2,2,3,1,2,3,1,2,5,6,3,4,4,3,2,2,2,2,2,3,3,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.5,3.42857142857143, , ,2.8,1.6,2.4,4.4
401,1,28,0,3,1,5,1,0, ,3,5,3,5,5,3,4,3,2,4,3,4,2,4,2,2,1,1,4,2,4,2,4,3,2,2,1,3,2,3,2,1,1,3,3,4,6,3,3,2,2,2,2,4,3,3,5,3,4,4,3,3,4,4,4,3,2,4,0,1,1,0,1,0,1,1,0,0,4,3,3,3,3,4,1,2,3,3,4,3,4,4,4,4,4,5,4,3.14285714285714,3.38888888888889,3.5,2.5,2.1,2.9,3.8
33,0,52,2,2,1,3,1,0,0,4,5,5,5,5,5,3,4,4,4,4,4,3,4,2,1,4,2,4,4,1,3,2,2,5,5,2,4,2,4,4,2,2,4,7,4,3,2,3,3,3,2,2,3,2,3,3,3,4,4,4,4,1,4,3,3,4,4,1,1,1,1,1,0,0,1,0,0,4,5,5,5,4,5,4,5,5,4,3,4,5,4,5,4,4,4,4.83333333333333,3.71428571428571,4.38888888888889,3.5,4.1,1.8,2.7,4
142,0,23,0,1,0,5,1,0, ,2,5,4,4,4,5,3,4,3,3,3,4,2,4,1,2,3,3,5,3,1,4,1,2,4,4,3,4,3,4,4,3,2,6,7,7,7,6,3,2,2,2,3,2,2,2,3,2,4,4,4,4,4,4,4,4,3,2,0,1,0,0,1,0,1,0,0,1,3,4,3,2,4,4,5,2,4,4,4,2,4,3,4,3,4,5,4,3.14285714285714,3.55555555555556,3.7,3.9,2.1,2.3,6.6
443,1,25,0,4,0,4,1,1,80,3,2,4,2,4,2,4,4,4,2,3,4,4,4,2,1,3,1,5,5,2,3,1,2,4,5,1,4,1,3,5,1,1,6,6,7,7,4,2,1,3,2,1,3,2,2,2,4,4,4,4,4,4,4,2,3,3,4,1,1,1,1,1,1,0,0,0,0,4,2,4,4,5,4,4,2,4,4,2,4,3,3,3,4,3,3,2.83333333333333,3.57142857142857,3.44444444444444,3.6,4.1,1.3,2.2,6
501,1,62,2,4,1,2,2,0,0,4,5,5,5,5,5,4,4,4,4,4,4,3,4,2,2,5,1,4,4,1,4,1,3,4,4,2,4,1,4,4,2,1,5,4,3,5,6,1,1,3,2,3,2,2,2,3,2,4,4,4,4,4,4,4,2,3,1,0,1,1,0,0,0,1,1,1,1,3,3,3,2,4,2,3,3,4,4,3,2,4,2,3,3,2,3,4.83333333333333,3.85714285714286,2.94444444444444,3.4,4.1,1.6,2.1,4.6
363,1,35,1,4,1,4,7,0,0,2,4,4,4,4,5,4,4,3,4,4,4,3,4,1,1,4,1,4,4,1,4,2,2,1,3,1,2,1,4,4,1,1,5,4,3,3,6,3,3,3,1,2,4,2,2,3,2,4,4,4,4,4,3,3,3,4,4,0,1,1,0,1,0,1,0,0,1,3,4,5,4,5,3,3,2,5,5,5,3,4,3,2,2,3,3,3.83333333333333,3.71428571428571,3.55555555555556,3.7,3.4,1.2,2.5,4.2
262,1,36,1,4,1,1,4,0,0,4,5,5,5,4,5,2,4,4,3,3,2,4,5,3,1,5,1,4,4,1,4,2,3,4,4,1,4,1,4,4,1,1,7,7,7,7,7,3,2,2,2,2,5,2,1,3,1,4,4,4,4,1,4,4,4,4,4,1,1,1,1,1,0,1,1,1,1,1,3,4,3,4,4,5,1,1,4,4,3,3,3,5,4,4,5,4.66666666666667,3.14285714285714,3.38888888888889,3.7,4.2,1.5,2.3,7
468,1,45,1,5,0,3,1,0,0,2,5,4,5,5,5,4,3,4,4,3,4,4,5,2,1,4,1,4,5,2,4,1,2,2,3,1,4,1,4,4,1,1,5,5,5,5,2,3,2,3,2,2,1,2,1,3,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,0,1,0,1,5,4,5,5,5,5,4,4,4,4,4,5,4,4,5,5,4,4,4.33333333333333,3.71428571428571,4.44444444444444,4,3.9,1.3,2,4.4
462,1,44,1,4,1,6,4,0,0,2,5,4,5,5,5,4,3,4,4,3,3,3,4,2,1,2,1,3,4,2,3,1,2,4,3,1,4,1,5,4,2,2,5,6,6,7,5,2,1,3,2,2,3,2,2,1,2,3,4,4,3,4,3,4,3,3,4,1,1,1,0,1,0,1,0,0,0,4,1,4,4,4,3,5,3,5,5,5,4,3,4,4,4,4,4,4.33333333333333,3.42857142857143,3.88888888888889,3.5,3.6,1.5,2,5.8
30,0,37,1,4,1,5,1,0,0,4,4,4,4,4,4,4,3,4,4,4,3,4,4,2,3,2,1,4,2,1,3,2,3,3,2,3,3,1,3,3,3,1,4,4,4,4,2,3,3,4,3,2,3,4,4,3,3,3,3,4,3,4,3,3,3,4,3,1,0,1,0,0,0,1,0,0,1,4,4,3,4,3,4,2,3,3,3,3,3,3,3,3,3,3,4,4,3.71428571428571,3.22222222222222,3.3,2.9,2,3.2,3.6
